# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1522476	1525538	-					nanA		SPD_RS07990	3063		old_locus_tag=SPD_1504
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1522476	1525538	-	WP_014632427.1	WP_014632427.1		LPXTG-anchored neuraminidase NanA	nanA		SPD_RS07990	3063	1020	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1525826	1526053	-							SPD_RS07995	228		old_locus_tag=SPD_1505
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1525826	1526053	-	WP_000576349.1	WP_000576349.1		hypothetical protein			SPD_RS07995	228	75	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1526454	1526594	+							SPD_RS11085	141		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1526454	1526594	+	WP_001808987.1	WP_001808987.1		hypothetical protein			SPD_RS11085	141	46	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1526948	1527928	-							SPD_RS08000	981		old_locus_tag=SPD_1506
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1526948	1527928	-	WP_000795124.1	WP_000795124.1		acetylxylan esterase			SPD_RS08000	981	326	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1528244	1530259	-					recG		SPD_RS08010	2016		old_locus_tag=SPD_1507
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1528244	1530259	-	WP_001048765.1	WP_001048765.1		ATP-dependent DNA helicase RecG	recG		SPD_RS08010	2016	671	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1530278	1531381	-					alr		SPD_RS08015	1104		old_locus_tag=SPD_1508
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1530278	1531381	-	WP_000648075.1	WP_000648075.1		alanine racemase	alr		SPD_RS08015	1104	367	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1531371	1531733	-					acpS		SPD_RS08020	363		old_locus_tag=SPD_1509
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1531371	1531733	-	WP_000635008.1	WP_000635008.1		holo-ACP synthase	acpS		SPD_RS08020	363	120	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1531778	1532809	-							SPD_RS08025	1032		old_locus_tag=SPD_1510
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1531778	1532809	-	WP_000864060.1	WP_000864060.1		3-deoxy-7-phosphoheptulonate synthase			SPD_RS08025	1032	343	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1532811	1533842	-							SPD_RS08030	1032		old_locus_tag=SPD_1511
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1532811	1533842	-	WP_000232212.1	WP_000232212.1		3-deoxy-7-phosphoheptulonate synthase			SPD_RS08030	1032	343	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1533923	1536436	-					secA		SPD_RS08035	2514		old_locus_tag=SPD_1512
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1533923	1536436	-	WP_001274085.1	WP_001274085.1		preprotein translocase subunit SecA	secA		SPD_RS08035	2514	837	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1536582	1536871	-							SPD_RS08040	290		pseudo;old_locus_tag=SPD_1513
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1536582	1536871	-				hypothetical protein			SPD_RS08040	290		pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1536882	1537532	-							SPD_RS08045	651		old_locus_tag=SPD_1514
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1536882	1537532	-	WP_000763095.1	WP_000763095.1		ATP-binding cassette domain-containing protein			SPD_RS08045	651	216	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1537536	1538177	-							SPD_RS08050	642		old_locus_tag=SPD_1515
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1537536	1538177	-	WP_001810489.1	WP_001810489.1		hypothetical protein			SPD_RS08050	642	213	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1538170	1538961	-							SPD_RS08055	792		old_locus_tag=SPD_1516
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1538170	1538961	-	WP_000701260.1	WP_000701260.1		hypothetical protein			SPD_RS08055	792	263	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1538983	1539375	-							SPD_RS08060	393		old_locus_tag=SPD_1517
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1538983	1539375	-	WP_000694288.1	WP_000694288.1		hypothetical protein			SPD_RS08060	393	130	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1539702	1540553	+					rgg1518		SPD_RS08065	852		old_locus_tag=SPD_1518
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1539702	1540553	+	WP_001267153.1	WP_001267153.1		Rgg/GadR/MutR family transcriptional regulator Rgg1518	rgg1518		SPD_RS08065	852	283	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1540775	1541125	-							SPD_RS08070	351		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1540775	1541125	-	WP_000400518.1	WP_000400518.1		hypothetical protein			SPD_RS08070	351	116	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1541265	1541600	-							SPD_RS08075	336		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1541265	1541600	-	WP_000400493.1	WP_000400493.1		hypothetical protein			SPD_RS08075	336	111	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1541689	1542999	-					der		SPD_RS08080	1311		old_locus_tag=SPD_1519
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1541689	1542999	-	WP_001207696.1	WP_001207696.1		ribosome biogenesis GTPase Der	der		SPD_RS08080	1311	436	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1543013	1543726	-							SPD_RS08085	714		old_locus_tag=SPD_1520
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1543013	1543726	-	WP_000140846.1	WP_000140846.1		NADPH-dependent oxidoreductase			SPD_RS08085	714	237	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1543723	1544619	-					dnaI		SPD_RS08090	897		old_locus_tag=SPD_1521
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1543723	1544619	-	WP_000446519.1	WP_000446519.1		primosomal protein DnaI	dnaI		SPD_RS08090	897	298	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1544620	1545789	-							SPD_RS08095	1170		old_locus_tag=SPD_1522
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1544620	1545789	-	WP_000802398.1	WP_000802398.1		replication initiation and membrane attachment family protein			SPD_RS08095	1170	389	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1545790	1546263	-					nrdR		SPD_RS08100	474		old_locus_tag=SPD_1523
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1545790	1546263	-	WP_001203672.1	WP_001203672.1		transcriptional regulator NrdR	nrdR		SPD_RS08100	474	157	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1546403	1546768	+							SPD_RS08105	366		old_locus_tag=SPD_1524
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1546403	1546768	+	WP_000119153.1	WP_000119153.1		GntR family transcriptional regulator			SPD_RS08105	366	121	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1546773	1547468	+							SPD_RS08110	696		old_locus_tag=SPD_1525
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1546773	1547468	+	WP_000054201.1	WP_000054201.1		ABC transporter ATP-binding protein			SPD_RS08110	696	231	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1547485	1548252	+							SPD_RS08115	768		old_locus_tag=SPD_1526
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1547485	1548252	+	WP_000498748.1	WP_000498748.1		membrane protein			SPD_RS08115	768	255	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1548665	1549864	-							SPD_RS08120	1200		old_locus_tag=SPD_1527
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1548665	1549864	-	WP_001245346.1	WP_001245346.1		ABC transporter permease			SPD_RS08120	1200	399	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1549861	1550754	-							SPD_RS08125	894		old_locus_tag=SPD_1528
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1549861	1550754	-	WP_000895296.1	WP_000895296.1		ABC transporter ATP-binding protein			SPD_RS08125	894	297	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1550876	1551067	+							SPD_RS11735	192		
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1550876	1551067	+	WP_000836795.1	WP_000836795.1		hypothetical protein			SPD_RS11735	192	63	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1551460	1551648	+							SPD_RS08135	189		partial;pseudo;old_locus_tag=SPD_1529
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1551460	1551648	+				IS30 family transposase			SPD_RS08135	189		partial;pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1552063	1552680	+							SPD_RS08140	618		old_locus_tag=SPD_1530
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1552063	1552680	+	WP_000076161.1	WP_000076161.1		TVP38/TMEM64 family protein			SPD_RS08140	618	205	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1553000	1553887	-					scrK		SPD_RS08145	888		old_locus_tag=SPD_1531
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1553000	1553887	-	WP_000164299.1	WP_000164299.1		fructokinase ScrK	scrK		SPD_RS08145	888	295	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1554036	1555919	-							SPD_RS08150	1884		old_locus_tag=SPD_1532
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1554036	1555919	-	WP_001064550.1	WP_001064550.1		sucrose-specific PTS transporter subunit IIBC			SPD_RS08150	1884	627	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1556296	1557750	+							SPD_RS08165	1455		old_locus_tag=SPD_1534
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1556296	1557750	+	WP_000455299.1	WP_000455299.1		sucrose-6-phosphate hydrolase			SPD_RS08165	1455	484	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1557731	1558696	+							SPD_RS08170	966		old_locus_tag=SPD_1535
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1557731	1558696	+	WP_000226001.1	WP_000226001.1		LacI family DNA-binding transcriptional regulator			SPD_RS08170	966	321	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1558731	1560005	-							SPD_RS08175	1275		old_locus_tag=SPD_1536
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1558731	1560005	-	WP_000704388.1	WP_000704388.1		hydroxymethylglutaryl-CoA reductase, degradative			SPD_RS08175	1275	424	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1560005	1561177	-							SPD_RS08180	1173		old_locus_tag=SPD_1537
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1560005	1561177	-	WP_000151964.1	WP_000151964.1		hydroxymethylglutaryl-CoA synthase			SPD_RS08180	1173	390	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1561308	1561556	-							SPD_RS08185	249		old_locus_tag=SPD_1538
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1561308	1561556	-	WP_001818278.1	WP_001818278.1		hypothetical protein			SPD_RS08185	249	82	
gene	pseudogene	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1561624	1562250	-							SPD_RS08190	627		partial;pseudo;old_locus_tag=SPD_1539
CDS	without_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1561624	1562250	-				transposase family protein			SPD_RS08190	627		partial;pseudo
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1562312	1562761	-							SPD_RS08195	450		old_locus_tag=SPD_1540
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1562312	1562761	-	WP_000176924.1	WP_000176924.1		threonine/serine exporter family protein			SPD_RS08195	450	149	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1562763	1563521	-							SPD_RS08200	759		old_locus_tag=SPD_1541
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1562763	1563521	-	WP_000392880.1	WP_000392880.1		threonine/serine exporter family protein			SPD_RS08200	759	252	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1563636	1565615	-					stkP		SPD_RS08205	1980		old_locus_tag=SPD_1542
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1563636	1565615	-	WP_000614552.1	WP_000614552.1		serine/threonine-protein kinase StkP	stkP		SPD_RS08205	1980	659	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1565612	1566352	-							SPD_RS08210	741		old_locus_tag=SPD_1543
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1565612	1566352	-	WP_000406247.1	WP_000406247.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			SPD_RS08210	741	246	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1566367	1567680	-					rsmB		SPD_RS08215	1314		old_locus_tag=SPD_1544
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1566367	1567680	-	WP_001808992.1	WP_001808992.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		SPD_RS08215	1314	437	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1567673	1568608	-					fmt		SPD_RS08220	936		old_locus_tag=SPD_1545
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1567673	1568608	-	WP_000163696.1	WP_000163696.1		methionyl-tRNA formyltransferase	fmt		SPD_RS08220	936	311	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1568621	1571017	-							SPD_RS08225	2397		old_locus_tag=SPD_1546
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1568621	1571017	-	WP_001152084.1	WP_001152084.1		primosomal protein N'			SPD_RS08225	2397	798	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1571083	1571397	-					rpoZ		SPD_RS08230	315		old_locus_tag=SPD_1547
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1571083	1571397	-	WP_000979235.1	WP_000979235.1		DNA-directed RNA polymerase subunit omega	rpoZ		SPD_RS08230	315	104	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1571422	1572048	-					gmk		SPD_RS08235	627		old_locus_tag=SPD_1548
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1571422	1572048	-	WP_000775044.1	WP_000775044.1		guanylate kinase	gmk		SPD_RS08235	627	208	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1572178	1573791	-							SPD_RS08240	1614		old_locus_tag=SPD_1549
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1572178	1573791	-	WP_000404940.1	WP_000404940.1		ribonuclease Y			SPD_RS08240	1614	537	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1573982	1574236	-							SPD_RS08245	255		old_locus_tag=SPD_1550
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1573982	1574236	-	WP_000924721.1	WP_000924721.1		Txe/YoeB family addiction module toxin			SPD_RS08245	255	84	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1574240	1574494	-							SPD_RS08250	255		old_locus_tag=SPD_1551
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1574240	1574494	-	WP_000388572.1	WP_000388572.1		type II toxin-antitoxin system Phd/YefM family antitoxin			SPD_RS08250	255	84	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1574732	1575829	-							SPD_RS08255	1098		old_locus_tag=SPD_1552
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1574732	1575829	-	WP_000156355.1	WP_000156355.1		nucleotidyltransferase			SPD_RS08255	1098	365	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1575839	1576579	-							SPD_RS08260	741		old_locus_tag=SPD_1553
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1575839	1576579	-	WP_000257069.1	WP_000257069.1		class I SAM-dependent DNA methyltransferase			SPD_RS08260	741	246	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1576688	1577041	-					rsfS		SPD_RS08265	354		old_locus_tag=SPD_1554
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1576688	1577041	-	WP_001003001.1	WP_001003001.1		ribosome silencing factor	rsfS		SPD_RS08265	354	117	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1577054	1577554	-							SPD_RS08270	501		old_locus_tag=SPD_1555
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1577054	1577554	-	WP_000844717.1	WP_000844717.1		cysteine hydrolase family protein			SPD_RS08270	501	166	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1577555	1578148	-					yqeK		SPD_RS08275	594		old_locus_tag=SPD_1556
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1577555	1578148	-	WP_000121655.1	WP_000121655.1		bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	yqeK		SPD_RS08275	594	197	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1578148	1578777	-							SPD_RS08280	630		old_locus_tag=SPD_1557
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1578148	1578777	-	WP_000151313.1	WP_000151313.1		nicotinate-nucleotide adenylyltransferase			SPD_RS08280	630	209	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1578829	1579140	-					yhbY		SPD_RS08285	312		old_locus_tag=SPD_1558
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1578829	1579140	-	WP_000060169.1	WP_000060169.1		ribosome assembly RNA-binding protein YhbY	yhbY		SPD_RS08285	312	103	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1579355	1580461	-					yqeH		SPD_RS08290	1107		old_locus_tag=SPD_1559
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1579355	1580461	-	WP_000391202.1	WP_000391202.1		ribosome biogenesis GTPase YqeH	yqeH		SPD_RS08290	1107	368	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1580464	1580991	-							SPD_RS08295	528		old_locus_tag=SPD_1560
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1580464	1580991	-	WP_000963755.1	WP_000963755.1		YqeG family HAD IIIA-type phosphatase			SPD_RS08295	528	175	
gene	protein_coding	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1581006	1581902	-							SPD_RS08300	897		old_locus_tag=SPD_1561
CDS	with_protein	GCF_000014365.2	Primary Assembly	chromosome		NC_008533.2	1581006	1581902	-	WP_000242245.1	WP_000242245.1		magnesium transporter CorA family protein			SPD_RS08300	897	298	
