# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1618546	1619313	+	WP_000498761.1	WP_000498761.1		membrane protein			SP_RS08485	768	255	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1619725	1620924	-							SP_RS08490	1200		old_locus_tag=SP_1716
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1619725	1620924	-	WP_001245351.1	WP_001245351.1		ABC transporter permease			SP_RS08490	1200	399	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1620921	1621814	-							SP_RS08495	894		old_locus_tag=SP_1717
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1620921	1621814	-	WP_000895293.1	WP_000895293.1		ABC transporter ATP-binding protein			SP_RS08495	894	297	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1621937	1622128	+							SP_RS13470	192		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1621937	1622128	+	WP_000693427.1	WP_000693427.1		hypothetical protein			SP_RS13470	192	63	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1622521	1622715	+							SP_RS13180	195		partial;pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1622521	1622715	+				IS30 family transposase			SP_RS13180	195		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1623130	1623747	+							SP_RS08510	618		old_locus_tag=SP_1720
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1623130	1623747	+	WP_000076183.1	WP_000076183.1		TVP38/TMEM64 family protein			SP_RS08510	618	205	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1624067	1624954	-					scrK		SP_RS08515	888		old_locus_tag=SP_1721
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1624067	1624954	-	WP_000164302.1	WP_000164302.1		fructokinase ScrK	scrK		SP_RS08515	888	295	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1625103	1626986	-							SP_RS08520	1884		old_locus_tag=SP_1722
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1625103	1626986	-	WP_001064558.1	WP_001064558.1		sucrose-specific PTS transporter subunit IIBC			SP_RS08520	1884	627	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1627362	1628816	+							SP_RS08530	1455		old_locus_tag=SP_1724
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1627362	1628816	+	WP_000455291.1	WP_000455291.1		sucrose-6-phosphate hydrolase			SP_RS08530	1455	484	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1628797	1629762	+							SP_RS08535	966		old_locus_tag=SP_1725
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1628797	1629762	+	WP_000226001.1	WP_000226001.1		LacI family DNA-binding transcriptional regulator			SP_RS08535	966	321	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1629797	1631071	-							SP_RS08540	1275		old_locus_tag=SP_1726
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1629797	1631071	-	WP_000704390.1	WP_000704390.1		hydroxymethylglutaryl-CoA reductase, degradative			SP_RS08540	1275	424	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1631071	1632243	-							SP_RS08545	1173		old_locus_tag=SP_1727
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1631071	1632243	-	WP_000151960.1	WP_000151960.1		hydroxymethylglutaryl-CoA synthase			SP_RS08545	1173	390	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1632374	1632622	-							SP_RS08550	249		old_locus_tag=SP_1728
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1632374	1632622	-	WP_001818278.1	WP_001818278.1		hypothetical protein			SP_RS08550	249	82	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1632690	1633313	-							SP_RS12355	624		partial;pseudo;old_locus_tag=SP_1729
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1632690	1633313	-				transposase			SP_RS12355	624		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1633375	1633824	-							SP_RS08560	450		old_locus_tag=SP_1730
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1633375	1633824	-	WP_000176924.1	WP_000176924.1		threonine/serine exporter family protein			SP_RS08560	450	149	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1633826	1634584	-							SP_RS08565	759		old_locus_tag=SP_1731
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1633826	1634584	-	WP_000392877.1	WP_000392877.1		threonine/serine exporter family protein			SP_RS08565	759	252	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1634699	1636678	-					stkP		SP_RS08570	1980		old_locus_tag=SP_1732
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1634699	1636678	-	WP_000614538.1	WP_000614538.1		serine/threonine-protein kinase StkP	stkP		SP_RS08570	1980	659	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1636675	1637415	-							SP_RS08575	741		old_locus_tag=SP_1733
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1636675	1637415	-	WP_000406247.1	WP_000406247.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			SP_RS08575	741	246	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1637430	1638743	-					rsmB		SP_RS08580	1314		old_locus_tag=SP_1734
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1637430	1638743	-	WP_001814363.1	WP_001814363.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		SP_RS08580	1314	437	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1638736	1639671	-					fmt		SP_RS08585	936		old_locus_tag=SP_1735
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1638736	1639671	-	WP_000163693.1	WP_000163693.1		methionyl-tRNA formyltransferase	fmt		SP_RS08585	936	311	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1639684	1642080	-							SP_RS08590	2397		old_locus_tag=SP_1736
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1639684	1642080	-	WP_001162117.1	WP_001162117.1		primosomal protein N'			SP_RS08590	2397	798	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1642146	1642460	-					rpoZ		SP_RS08595	315		old_locus_tag=SP_1737
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1642146	1642460	-	WP_000979235.1	WP_000979235.1		DNA-directed RNA polymerase subunit omega	rpoZ		SP_RS08595	315	104	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1642485	1643111	-					gmk		SP_RS08600	627		old_locus_tag=SP_1738
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1642485	1643111	-	WP_000775037.1	WP_000775037.1		guanylate kinase	gmk		SP_RS08600	627	208	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1643241	1644854	-							SP_RS08605	1614		old_locus_tag=SP_1739
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1643241	1644854	-	WP_000404940.1	WP_000404940.1		ribonuclease Y			SP_RS08605	1614	537	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1645045	1645299	-							SP_RS08610	255		old_locus_tag=SP_1740
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1645045	1645299	-	WP_000924721.1	WP_000924721.1		Txe/YoeB family addiction module toxin			SP_RS08610	255	84	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1645303	1645557	-							SP_RS08615	255		old_locus_tag=SP_1741
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1645303	1645557	-	WP_000388572.1	WP_000388572.1		type II toxin-antitoxin system Phd/YefM family antitoxin			SP_RS08615	255	84	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1645795	1646892	-							SP_RS08620	1098		old_locus_tag=SP_1742
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1645795	1646892	-	WP_000156358.1	WP_000156358.1		nucleotidyltransferase			SP_RS08620	1098	365	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1646902	1647642	-							SP_RS08625	741		old_locus_tag=SP_1743
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1646902	1647642	-	WP_000257069.1	WP_000257069.1		class I SAM-dependent DNA methyltransferase			SP_RS08625	741	246	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1647751	1648104	-					rsfS		SP_RS08630	354		old_locus_tag=SP_1744
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1647751	1648104	-	WP_001003023.1	WP_001003023.1		ribosome silencing factor	rsfS		SP_RS08630	354	117	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1648117	1648617	-							SP_RS08635	501		old_locus_tag=SP_1745
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1648117	1648617	-	WP_000844707.1	WP_000844707.1		cysteine hydrolase family protein			SP_RS08635	501	166	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1648618	1649211	-					yqeK		SP_RS08640	594		old_locus_tag=SP_1746
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1648618	1649211	-	WP_000121667.1	WP_000121667.1		bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	yqeK		SP_RS08640	594	197	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1649211	1649840	-							SP_RS08645	630		old_locus_tag=SP_1747
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1649211	1649840	-	WP_000151313.1	WP_000151313.1		nicotinate-nucleotide adenylyltransferase			SP_RS08645	630	209	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1649892	1650203	-					yhbY		SP_RS08650	312		old_locus_tag=SP_1748
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1649892	1650203	-	WP_000060169.1	WP_000060169.1		ribosome assembly RNA-binding protein YhbY	yhbY		SP_RS08650	312	103	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1650417	1651523	-					yqeH		SP_RS08655	1107		old_locus_tag=SP_1749
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1650417	1651523	-	WP_000391210.1	WP_000391210.1		ribosome biogenesis GTPase YqeH	yqeH		SP_RS08655	1107	368	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1651526	1652053	-							SP_RS08660	528		old_locus_tag=SP_1750
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1651526	1652053	-	WP_000963728.1	WP_000963728.1		YqeG family HAD IIIA-type phosphatase			SP_RS08660	528	175	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1652068	1652976	-							SP_RS08665	909		old_locus_tag=SP_1751
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1652068	1652976	-	WP_000242243.1	WP_000242243.1		magnesium transporter CorA family protein			SP_RS08665	909	302	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1653033	1653593	-							SP_RS08670	561		old_locus_tag=SP_1752
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1653033	1653593	-	WP_001168885.1	WP_001168885.1		mechanosensitive ion channel family protein			SP_RS08670	561	186	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1653732	1654941	+					sstT		SP_RS08675	1210		pseudo;old_locus_tag=SP_1753
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1653732	1654941	+				serine/threonine transporter SstT	sstT		SP_RS08675	1210		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1655009	1655962	+							SP_RS08680	954		old_locus_tag=SP_1754
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1655009	1655962	+	WP_000028175.1	WP_000028175.1		aromatic acid exporter family protein			SP_RS08680	954	317	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1655979	1656317	-							SP_RS13475	339		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1655979	1656317	-	WP_000693228.1	WP_000693228.1		hypothetical protein			SP_RS13475	339	112	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1656378	1656602	-					asp5		SP_RS08690	225		old_locus_tag=SP_1755
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1656378	1656602	-	WP_000569968.1	WP_000569968.1		accessory Sec system protein Asp5	asp5		SP_RS08690	225	74	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1656607	1656786	-					asp4		SP_RS08695	180		old_locus_tag=SP_1756
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1656607	1656786	-	WP_001287962.1	WP_001287962.1		accessory Sec system protein Asp4	asp4		SP_RS08695	180	59	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1656788	1658125	-					gtfB		SP_RS08700	1338		old_locus_tag=SP_1757
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1656788	1658125	-	WP_000571767.1	WP_000571767.1		accessory Sec system glycosylation chaperone GtfB	gtfB		SP_RS08700	1338	445	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1658118	1659629	-					gtfA		SP_RS08705	1512		old_locus_tag=SP_1758
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1658118	1659629	-	WP_000158460.1	WP_000158460.1		accessory Sec system glycosyltransferase GtfA	gtfA		SP_RS08705	1512	503	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1659641	1662013	-					secA2		SP_RS08710	2373		old_locus_tag=SP_1759
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1659641	1662013	-	WP_000489782.1	WP_000489782.1		accessory Sec system translocase SecA2	secA2		SP_RS08710	2373	790	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1662006	1662446	-					asp3		SP_RS08715	441		old_locus_tag=SP_1760
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1662006	1662446	-	WP_000587540.1	WP_000587540.1		accessory Sec system protein Asp3	asp3		SP_RS08715	441	146	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1662443	1663978	-					asp2		SP_RS08720	1536		old_locus_tag=SP_1761
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1662443	1663978	-	WP_000032121.1	WP_000032121.1		accessory Sec system protein Asp2	asp2		SP_RS08720	1536	511	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1663962	1665542	-					asp1		SP_RS08725	1581		old_locus_tag=SP_1762
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1663962	1665542	-	WP_000291147.1	WP_000291147.1		accessory Sec system protein Asp1	asp1		SP_RS08725	1581	526	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1665552	1666769	-					secY2		SP_RS08730	1218		old_locus_tag=SP_1763
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1665552	1666769	-	WP_000161876.1	WP_000161876.1		accessory Sec system protein translocase subunit SecY2	secY2		SP_RS08730	1218	405	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1666826	1667731	-							SP_RS08735	906		old_locus_tag=SP_1764
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1666826	1667731	-	WP_001292326.1	WP_001292326.1		glycosyltransferase family 2 protein			SP_RS08735	906	301	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1667731	1668927	-							SP_RS08740	1197		old_locus_tag=SP_1765
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1667731	1668927	-	WP_001232150.1	WP_001232150.1		glycosyltransferase family 8 protein			SP_RS08740	1197	398	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1668936	1670156	-							SP_RS08745	1221		old_locus_tag=SP_1766
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1668936	1670156	-	WP_001808456.1	WP_001808456.1		glycosyltransferase			SP_RS08745	1221	406	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1670187	1672631	-							SP_RS08750	2445		old_locus_tag=SP_1767
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1670187	1672631	-	WP_001044136.1	WP_001044136.1		SP_1767 family glycosyltransferase			SP_RS08750	2445	814	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1672641	1673651	-							SP_RS08755	1011		old_locus_tag=SP_1768
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1672641	1673651	-	WP_000766254.1	WP_000766254.1		sugar transferase			SP_RS08755	1011	336	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1673680	1674556	-							SP_RS08760	877		pseudo;old_locus_tag=SP_1769
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1673680	1674556	-				glycosyltransferase family 2 protein			SP_RS08760	877		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1674561	1675775	-							SP_RS08770	1215		old_locus_tag=SP_1770
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1674561	1675775	-	WP_001093470.1	WP_001093470.1		glycosyltransferase family 8 protein			SP_RS08770	1215	404	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1676082	1678166	-							SP_RS08775	2085		old_locus_tag=SP_1771
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1676082	1678166	-	WP_000341106.1	WP_000341106.1		glycosyltransferase			SP_RS08775	2085	694	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1678227	1692557	-							SP_RS12370	14331		old_locus_tag=SP_1772
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1678227	1692557	-	WP_010963304.1	WP_010963304.1		accessory Sec-dependent serine-rich glycoprotein adhesin			SP_RS12370	14331	4776	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1692612	1692710	-							SP_RS13885	99		partial;pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1692612	1692710	-				KxYKxGKxW signal peptide domain-containing protein			SP_RS13885	99		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1692958	1693419	-							SP_RS08790	462		old_locus_tag=SP_1773
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1692958	1693419	-	WP_000514210.1	WP_000514210.1		IS630 transposase-related protein			SP_RS08790	462	153	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1693386	1693487	-							SP_RS13890	102		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	1693386	1693487	-	WP_075286760.1	WP_075286760.1		transposase			SP_RS13890	102	33	
