# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1672492	1673418	-							SPR_RS08465	927		old_locus_tag=spr1703
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1672492	1673418	-	WP_001291296.1	WP_001291296.1		ATP-binding cassette domain-containing protein			SPR_RS08465	927	308	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1673429	1674496	-							SPR_RS08470	1068		old_locus_tag=spr1704
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1673429	1674496	-	WP_000159554.1	WP_000159554.1		ABC transporter ATP-binding protein			SPR_RS08470	1068	355	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1674505	1675431	-					oppC		SPR_RS08475	927		old_locus_tag=spr1705
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1674505	1675431	-	WP_000103700.1	WP_000103700.1		oligopeptide ABC transporter permease OppC	oppC		SPR_RS08475	927	308	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1675431	1676927	-							SPR_RS08480	1497		old_locus_tag=spr1706
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1675431	1676927	-	WP_000759901.1	WP_000759901.1		ABC transporter permease			SPR_RS08480	1497	498	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1676994	1678973	-							SPR_RS08485	1980		old_locus_tag=spr1707
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1676994	1678973	-	WP_000742225.1	WP_000742225.1		peptide ABC transporter substrate-binding protein			SPR_RS08485	1980	659	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1679660	1680853	-							SPR_RS08490	1194		old_locus_tag=spr1708
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1679660	1680853	-	WP_000835622.1	WP_000835622.1		O-antigen ligase family protein			SPR_RS08490	1194	397	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1680991	1682433	-					gtfA		SPR_RS08495	1443		old_locus_tag=spr1709
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1680991	1682433	-	WP_001122333.1	WP_001122333.1		sucrose phosphorylase	gtfA		SPR_RS08495	1443	480	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1682617	1682784	-							SPR_RS10860	168		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1682617	1682784	-	WP_000692999.1	WP_000692999.1		hypothetical protein			SPR_RS10860	168	55	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1682791	1683624	-							SPR_RS08505	834		old_locus_tag=spr1710
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1682791	1683624	-	WP_000806561.1	WP_000806561.1		carbohydrate ABC transporter permease			SPR_RS08505	834	277	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1683638	1684504	-							SPR_RS08510	867		old_locus_tag=spr1711
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1683638	1684504	-	WP_000757165.1	WP_000757165.1		carbohydrate ABC transporter permease			SPR_RS08510	867	288	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1684518	1685777	-							SPR_RS08515	1260		old_locus_tag=spr1712
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1684518	1685777	-	WP_000455419.1	WP_000455419.1		extracellular solute-binding protein			SPR_RS08515	1260	419	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1685869	1688031	-							SPR_RS08520	2163		old_locus_tag=spr1713
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1685869	1688031	-	WP_000538933.1	WP_000538933.1		alpha-galactosidase			SPR_RS08520	2163	720	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1688139	1688999	+							SPR_RS08525	861		old_locus_tag=spr1714
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1688139	1688999	+	WP_000959952.1	WP_000959952.1		AraC family transcriptional regulator			SPR_RS08525	861	286	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1688996	1689931	+					birA		SPR_RS08530	936		old_locus_tag=spr1715
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1688996	1689931	+	WP_000844520.1	WP_000844520.1		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	birA		SPR_RS08530	936	311	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690289	1690576	+							SPR_RS08535	288		partial;pseudo;old_locus_tag=spr1716
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690289	1690576	+				ISL3 family transposase			SPR_RS08535	288		partial;pseudo
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690783	1690870	-							SPR_RS08540	88		old_locus_tag=sprt12
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690783	1690870	-				tRNA-Ser			SPR_RS08540	88		anticodon=GCT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690877	1690950	-							SPR_RS08545	74		old_locus_tag=sprt13
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690877	1690950	-				tRNA-Ile			SPR_RS08545	74		anticodon=GAT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690986	1691056	-							SPR_RS08550	71		old_locus_tag=sprt14
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1690986	1691056	-				tRNA-Gly			SPR_RS08550	71		anticodon=TCC
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691076	1691148	-							SPR_RS08555	73		old_locus_tag=sprt15
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691076	1691148	-				tRNA-Phe			SPR_RS08555	73		anticodon=GAA
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691152	1691225	-							SPR_RS08560	74		old_locus_tag=sprt16
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691152	1691225	-				tRNA-Met			SPR_RS08560	74		anticodon=CAT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691239	1691328	-							SPR_RS08565	90		old_locus_tag=sprt17
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691239	1691328	-				tRNA-Ser			SPR_RS08565	90		anticodon=TGA
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691339	1691412	-							SPR_RS08570	74		old_locus_tag=sprt18
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691339	1691412	-				tRNA-Ile			SPR_RS08570	74		anticodon=CAT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691426	1691499	-							SPR_RS08575	74		old_locus_tag=sprt19
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691426	1691499	-				tRNA-Met			SPR_RS08575	74		anticodon=CAT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691505	1691578	-							SPR_RS08580	74		old_locus_tag=sprt20
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691505	1691578	-				tRNA-Pro			SPR_RS08580	74		anticodon=TGG
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691594	1691667	-							SPR_RS08585	74		old_locus_tag=sprt21
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691594	1691667	-				tRNA-Arg			SPR_RS08585	74		anticodon=ACG
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691677	1691762	-							SPR_RS08590	86		old_locus_tag=sprt22
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691677	1691762	-				tRNA-Leu			SPR_RS08590	86		anticodon=TAA
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691770	1691841	-							SPR_RS08595	72		old_locus_tag=sprt23
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691770	1691841	-				tRNA-Gly			SPR_RS08595	72		anticodon=GCC
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691864	1691936	-							SPR_RS08600	73		old_locus_tag=sprt24
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691864	1691936	-				tRNA-Thr			SPR_RS08600	73		anticodon=TGT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691955	1692036	-							SPR_RS08605	82		old_locus_tag=sprt25
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1691955	1692036	-				tRNA-Leu			SPR_RS08605	82		anticodon=TAG
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692042	1692114	-							SPR_RS08610	73		old_locus_tag=sprt26
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692042	1692114	-				tRNA-Lys			SPR_RS08610	73		anticodon=TTT
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692139	1692211	-							SPR_RS08615	73		old_locus_tag=sprt27
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692139	1692211	-				tRNA-Asp			SPR_RS08615	73		anticodon=GTC
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692214	1692286	-							SPR_RS08620	73		old_locus_tag=sprt28
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692214	1692286	-				tRNA-Val			SPR_RS08620	73		anticodon=TAC
gene	rRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692291	1692406	-					rrf		SPR_RS08625	116		old_locus_tag=sprr04
rRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692291	1692406	-				5S ribosomal RNA	rrf		SPR_RS08625	116		
gene	rRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692483	1695384	-							SPR_RS08630	2902		old_locus_tag=sprr05
rRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1692483	1695384	-				23S ribosomal RNA			SPR_RS08630	2902		
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1695509	1695581	-							SPR_RS08635	73		old_locus_tag=sprt29
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1695509	1695581	-				tRNA-Ala			SPR_RS08635	73		anticodon=TGC
gene	rRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1695633	1697178	-							SPR_RS08640	1546		old_locus_tag=sprr06
rRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1695633	1697178	-				16S ribosomal RNA			SPR_RS08640	1546		
gene	tRNA	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1697431	1697502	-							SPR_RS08645	72		old_locus_tag=sprt30
tRNA		GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1697431	1697502	-				tRNA-Glu			SPR_RS08645	72		anticodon=TTC
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1697564	1698919	-					rlmD		SPR_RS08650	1356		old_locus_tag=spr1717
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1697564	1698919	-	WP_001050309.1	WP_001050309.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		SPR_RS08650	1356	451	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1698957	1699733	+					recX		SPR_RS08655	777		old_locus_tag=spr1718
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1698957	1699733	+	WP_000705097.1	WP_000705097.1		recombination regulator RecX	recX		SPR_RS08655	777	258	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1699822	1700355	+							SPR_RS08660	534		old_locus_tag=spr1719
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1699822	1700355	+	WP_000775321.1	WP_000775321.1		nucleoside tri-diphosphate phosphatase			SPR_RS08660	534	177	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1700709	1700915	-							SPR_RS08665	207		old_locus_tag=spr1720
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1700709	1700915	-	WP_000775827.1	WP_000775827.1		transcriptional regulator			SPR_RS08665	207	68	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1701075	1702304	+							SPR_RS08670	1230		old_locus_tag=spr1721
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1701075	1702304	+	WP_000436473.1	WP_000436473.1		ISL3 family transposase			SPR_RS08670	1230	409	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1702403	1704025	-					groL		SPR_RS08675	1623		old_locus_tag=spr1722
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1702403	1704025	-	WP_000031573.1	WP_000031573.1		chaperonin GroEL	groL		SPR_RS08675	1623	540	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1704041	1704325	-					groES		SPR_RS08680	285		old_locus_tag=spr1723
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1704041	1704325	-	WP_000917304.1	WP_000917304.1		co-chaperone GroES	groES		SPR_RS08680	285	94	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1704481	1704876	-							SPR_RS08685	396		old_locus_tag=spr1724
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1704481	1704876	-	WP_000282467.1	WP_000282467.1		single-stranded DNA-binding protein			SPR_RS08685	396	131	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1704954	1705715	-							SPR_RS08690	762		old_locus_tag=spr1725
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1704954	1705715	-	WP_001107755.1	WP_001107755.1		SDR family NAD(P)-dependent oxidoreductase			SPR_RS08690	762	253	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1705748	1706374	-					ytpR		SPR_RS08695	627		old_locus_tag=spr1726
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1705748	1706374	-	WP_000578309.1	WP_000578309.1		YtpR family tRNA-binding protein	ytpR		SPR_RS08695	627	208	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1706390	1706707	-							SPR_RS08700	318		old_locus_tag=spr1727
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1706390	1706707	-	WP_000615767.1	WP_000615767.1		thioredoxin family protein			SPR_RS08700	318	105	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1706704	1707003	-							SPR_RS08705	300		old_locus_tag=spr1728
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1706704	1707003	-	WP_001013974.1	WP_001013974.1		DUF4651 domain-containing protein			SPR_RS08705	300	99	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707097	1707228	+							SPR_RS11010	132		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707097	1707228	+	WP_001811306.1	WP_001811306.1		hypothetical protein			SPR_RS11010	132	43	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707253	1707315	-							SPR_RS10865	63		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707253	1707315	-	WP_219300018.1	WP_219300018.1		hypothetical protein			SPR_RS10865	63	20	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707340	1707531	-							SPR_RS08710	192		old_locus_tag=spr1729
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707340	1707531	-	WP_000291826.1	WP_000291826.1		cell wall-binding protein			SPR_RS08710	192	63	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707692	1708366	-							SPR_RS08715	675		old_locus_tag=spr1730
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1707692	1708366	-	WP_000725742.1	WP_000725742.1		LiaF transmembrane domain-containing protein			SPR_RS08715	675	224	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1708372	1708818	-							SPR_RS08720	447		old_locus_tag=spr1731
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1708372	1708818	-	WP_000776587.1	WP_000776587.1		LytTR family DNA-binding domain-containing protein			SPR_RS08720	447	148	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1708932	1709435	-							SPR_RS08725	504		old_locus_tag=spr1732
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1708932	1709435	-	WP_000800927.1	WP_000800927.1		phosphatase PAP2 family protein			SPR_RS08725	504	167	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1709432	1709794	-							SPR_RS08730	363		old_locus_tag=spr1733
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1709432	1709794	-	WP_000078805.1	WP_000078805.1		DUF2200 domain-containing protein			SPR_RS08730	363	120	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1709860	1710891	-							SPR_RS11230	1032		old_locus_tag=spr1734
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1709860	1710891	-	WP_000506414.1	WP_000506414.1		ABC transporter ATP-binding protein			SPR_RS11230	1032	343	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1710898	1711719	-							SPR_RS11235	822		pseudo;old_locus_tag=spr1736
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1710898	1711719	-				ABC transporter permease			SPR_RS11235	822		pseudo
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1711736	1712205	-							SPR_RS08740	470		pseudo;old_locus_tag=spr1737
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1711736	1712205	-				MarR family winged helix-turn-helix transcriptional regulator			SPR_RS08740	470		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1712329	1713045	-							SPR_RS08745	717		old_locus_tag=spr1738
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1712329	1713045	-	WP_000532876.1	WP_000532876.1		YebC/PmpR family DNA-binding transcriptional regulator			SPR_RS08745	717	238	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1713926	1715341	-					ply		SPR_RS08750	1416		old_locus_tag=spr1739
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1713926	1715341	-	WP_001284359.1	WP_001284359.1		cholesterol-dependent cytolysin pneumolysin	ply		SPR_RS08750	1416	471	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1715352	1715762	-							SPR_RS08755	411		old_locus_tag=spr1740
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1715352	1715762	-	WP_000595757.1	WP_000595757.1		hypothetical protein			SPR_RS08755	411	136	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1715755	1716363	-							SPR_RS08760	609		old_locus_tag=spr1741
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1715755	1716363	-	WP_000083614.1	WP_000083614.1		hypothetical protein			SPR_RS08760	609	202	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1716376	1716833	-							SPR_RS08765	458		pseudo;old_locus_tag=spr1742
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1716376	1716833	-				DUF4231 domain-containing protein			SPR_RS08765	458		pseudo
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	1716958	1717357	+							SPR_RS08770	400		pseudo;old_locus_tag=spr1745
